instru,expiry date,curr date,entry time,exit time,dte,spot entry,spot exit,spot move,buy ce,buy pe,sell ce,sell pe,max profit,max loss,P&L,live mtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKNIFTY,03/04/24 0:00,03/04/24 9:30,9 20,15 25,0,47300,47700,400,59.7,61,1.1,1.05,1881.45,118.55,7.6,-8.3,-18,-28.75,-30.05,-42,-48.8,-41.85,-51.45,-52.05,-54.3,-19.55,-24.95,-19.6,-24.8,-34.2,-35.5,-43.6,-55.15,-25,-33.7,-37.55,-43.9,-47.4,-44.5,-33.7,-45.45,-45.35,-44.95,-46.95,-53.75,-55.05,-48.55,-47.1,-39.2,18.6,-2.05,-11.55,-3.3,-6.9,-5.45,2.65,-6.95,-1.8,-13.95,-7.75,-10.5,-11.5,-7.25,0.35,18.15,7.45,36.55,19.8,11.8,-8.85,-25.95,-36.05,-21.75,-0.6,-14.25,-4.4,-1.95,-21.45,-39.15,-35.8,-25.95,-17.4,-3.3,-13.2,7.55,9.9,6.8,7.65
BANKNIFTY,10/04/24 0:00,10/04/24 9:30,9 20,15 25,0,48700,48900,200,74.7,73.55,0.95,1.55,1854.25,145.75,-60.2,14.1,34.8,34.5,26.85,12.25,24.8,4.3,-3.2,-27.05,-23.65,-9.75,-22.05,-19.15,-35.05,-23.65,-24.15,-0.7,-11.1,-21.15,-16.55,-15.6,-8.05,-27.2,-43.55,-50.7,-44.25,-37.9,-47.7,-52.95,-66.55,-63.6,-61.8,-55.35,-60.55,-60.7,-63.7,-76.1,-73.2,-86.4,-87.7,-86.75,-99,-95.1,-96.2,-82.35,-90.7,-88.5,-84.35,-81,-87.5,-94.1,-85.7,-82.3,-103.2,-98.35,-78.15,-86.7,-83.05,-97.55,-88.2,-83.45,-92.1,-33.95,-40.05,-43.15,-40.9,-47.6,-64.65,-39.15,-27,-44.15,-68.1,-60.2
BANKNIFTY,16/04/24 0:00,16/04/24 9:30,9 20,15 25,0,47400,47500,100,48.8,74.1,2,1.6,1880.7,119.3,-119.3,-19.25,-30.25,-35.35,-41.7,-45.4,-52.4,-36.25,-29.9,-39.5,-22.2,-41.15,-42.1,-64.3,-63.65,-57.45,-66.25,-67.15,-59.85,-59.4,-64.6,-70.55,-70.65,-68.3,-68.35,-65.85,-83,-84.15,-85.45,-88.4,-87.85,-89.7,-93.2,-92.45,-95.7,-93.5,-94.3,-94.8,-96.05,-94.9,-95.55,-95.55,-96,-94.65,-97.85,-98.3,-100.2,-100.3,-101.75,-102.45,-103.75,-105.4,-100.9,-106.5,-106.6,-106.65,-106.4,-104.1,-110.25,-109.15,-112.6,-114.3,-114.75,-115.2,-115.95,-116.4,-116.95,-117.35,-118,-118.55,-118.6,-118.55,-118.95,-119.3
BANKNIFTY,24/04/24 0:00,24/04/24 9:30,9 20,15 25,0,48100,48200,100,38.1,67.25,1.05,1.15,1896.85,103.15,-103.2,-9.75,-18.7,-24.95,-32.45,-35.6,-31,-25.75,-28.25,-34.2,-32.25,-34.1,-31.15,-36.05,-39.3,-37.85,-42.25,-42.2,-49.05,-52.45,-53.25,-55,-53.5,-55.75,-61.45,-62.45,-64.4,-65.1,-64.55,-64.4,-64.7,-67,-66.7,-66.05,-67,-66.25,-65.3,-65.45,-68.5,-68.75,-68.65,-69.65,-68.5,-70.2,-70.9,-73.05,-73.95,-71.2,-70.9,-73.15,-72.75,-75.1,-76,-78.1,-79.55,-79.15,-82.1,-82.6,-86.85,-86.05,-87.75,-90.5,-93.7,-95.2,-95.75,-97.25,-98.55,-99.1,-101.4,-102.3,-102.6,-102.95,-103.1,-103.15
BANKNIFTY,30/04/24 0:00,30/04/24 9:30,9 20,15 25,0,49400,49300,-100,77.25,93.6,0.95,1.95,1832.05,167.95,-167.6,-12.75,-22.2,-27.2,-16.9,-32.3,-36.05,19.9,18.65,27.3,-14.3,-11.35,-16.2,-23.95,-12.95,-25.05,-27.6,-8.3,-1.45,-3.85,-8.45,-32.85,-19.7,-7.75,-7.85,0.05,-21.85,-18,-21,-7,-33.05,-31.1,-25.85,-36.5,-25.05,-27.3,-41.05,-36.1,-39.4,-41.65,-62.35,-61.4,-51.25,-74.15,-78.3,-90.1,-94.6,-108.75,-107.7,-102.9,-71.85,-88.75,-82.35,-72.6,-96.2,-84.55,7.3,203.85,200.75,184.9,218.4,201.5,214.05,214.05,163.85,96.1,-12.4,-60.3,-134.05,-163.1,-166.15,-167.15,-167.6,-167.65
BANKNIFTY,08/05/24 0:00,08/05/24 9:30,9 20,15 25,0,48200,48100,-100,109.5,102.55,2.05,1.55,1791.55,208.45,-208.4,-18.1,-2.05,-28.2,-36,-51.75,-49.1,-52.55,-67.55,-64.9,-77,-72.9,-71.4,11.75,13.15,15.3,-9.45,3.8,-4.5,-34.4,-50.95,-42.35,-59.8,-52.5,-108.3,-101,-78.45,-91.2,-89.65,-100.75,-115.65,-108.35,-112.65,-108.05,-110.95,-113.25,-121.9,-113.8,-120.85,-113.05,-119.35,-119.85,-124,-131.75,-130.15,-126.35,-134.65,-145.25,-140.35,-149.2,-154.75,-149.55,-148.85,-144.75,-124,-152.05,-148.55,-147.55,-141.75,-155.5,-134.05,-152.9,-166.15,-172.9,-173.65,-187.25,-198.5,-193,-200.65,-197.45,-199.7,-207,-208.2,-208.45
BANKNIFTY,15/05/24 0:00,15/05/24 9:30,9 20,15 25,0,47900,47700,-200,63.7,99.8,0.85,0.95,1838.3,161.7,-147.8,-16,-23.9,-29.65,-40.8,-52.8,-59.25,-59.6,-41.45,-45.4,-12.8,1.35,-33.85,-19.4,-10.9,-33.65,-26.65,-21.65,-20.65,-34.95,-41.75,-55.95,-47.5,-50.4,-51.8,-53.75,28.15,15.2,19.65,-9.9,-2.85,-5.3,-41.85,-38.25,-52.85,-40.65,-41.25,-25.4,-41.65,-35.1,-37.75,-25,-13.15,-19.9,-6.6,-35.2,-27.15,-17.15,-27.5,-35.05,-9.8,2,4.95,7.1,14.05,-5.8,-19.2,-31.65,-39.45,-62.7,-50.95,-38.85,-63.4,-77.45,-86.7,-72.9,-76.7,-78.4,-95.75,-103.1,-144.65,-138.1,-139.95,-147.85
BANKNIFTY,22/05/24 0:00,22/05/24 9:30,9 20,15 25,0,47900,47900,0,95,105.6,1.05,0.65,1801.1,198.9,-198.6,-9.9,-25.9,-23.75,-34.45,-13.6,22.2,3.45,-19.05,-28.1,-30.05,-34.65,-44.3,-29,-38.95,-49.65,-39.95,-43.15,-53.9,-58.75,-37.3,-15,-28.15,-25.55,-27.55,-32.9,-50.65,-48.2,-32.1,-56.4,-60.4,-65.3,-76.85,-84.3,-91.95,-93.55,-97.4,-86.25,-88.55,-78.3,-63.85,-59.05,-66.2,-55.55,-62.45,-74.6,-64.2,-82.65,-95.9,-104.8,-123.85,-116.75,-103.2,-109.3,-125.8,-126.85,-152,-160.1,-153.15,-151.95,-157.05,-157.15,-145.15,-163.6,-167.2,-168.25,-152.65,28.95,-43.95,-164.95,-193.85,-197.5,-198.2,-198.65
BANKNIFTY,29/05/24 0:00,29/05/24 9:30,9 20,15 25,0,48900,48600,-300,96.35,99.4,1.6,1.55,1807.4,192.6,2.9,-20.9,-43.25,-60.3,-72.9,-81.4,-84.9,-83.85,-88.95,-44.75,-39.8,-35.05,-20.65,5.1,0.35,5.45,6.85,-0.25,-1.45,2,8.15,11.6,9.95,13.85,41.45,19.8,-4.35,0.05,-0.5,7.25,13.6,6.15,10.15,8.1,9.2,-8,-20.3,9.25,5.8,-10.05,-3.55,-6.35,-29.5,-21.35,-14.15,-6.45,-14.75,-12.55,-24.15,-23.8,-55.15,-70.3,-48.8,-60.35,-68.3,-56.05,-50.4,-11.1,-22.15,-40.1,-27.6,-30.4,-3.95,-11.6,-6.65,8.5,-19.9,30.7,57.55,51.1,22.5,0.25,13.2,2.85
BANKNIFTY,05/06/24 0:00,05/06/24 9:30,9 20,15 25,0,46900,48900,2000,290.85,363.45,72.7,39.65,1458.05,541.95,1414.2,-10,-46.1,-87.6,-95.9,-121.05,-171.2,-111.3,-79.65,-80.5,-121.45,-127.2,-108.3,-97,-20.2,-83.4,-96.9,-137.25,-113.35,-121,-56.5,-40.3,130.75,176.6,196.45,296.4,290.25,297.05,227.25,142,60.1,0.8,11.15,100.4,66.5,152.8,202.75,130.85,222.6,287.15,249.5,286.05,201.15,394.35,579.6,518.3,602.95,485.45,563.65,600.1,620.1,683.55,675.9,651.3,660.3,673.5,713.55,859.35,1042.35,1001.6,999.1,1161.65,1210.7,1299.45,1360.6,1386.2,1442.65,1342.25,1417.7,1375.7,1446.85,1444.35,1426.2,1414.2
BANKNIFTY,12/06/24 0:00,12/06/24 9:30,9 20,15 25,0,49700,49900,200,70.15,67.75,1.05,0.9,1864.05,135.95,-135.4,-9.3,-20.5,-24.25,-8.5,26.2,51.7,113.35,153.8,215.15,235.75,236.1,185.7,226.8,216,205.1,224.85,248.7,218.55,220.45,197,183.95,165.75,160.25,149.15,156.05,44.65,62.45,44.55,56,69.2,69.2,71.8,68,31.1,38.85,39.95,17.9,24.8,5.55,4.8,4.2,-32.7,-34.45,-16.9,1.95,-9.45,-17.05,-35.1,-41.3,-49.7,-18.45,-18.35,-35.95,-67.55,-62.4,-67.9,-69.05,-78.65,-78.6,-63.2,-87.55,-98.25,-68.15,-70.8,-27.7,-69.45,-69.35,-115.6,-104.55,-126,-124.1,-127.65,-135.35
BANKNIFTY,19/06/24 0:00,19/06/24 9:30,9 20,15 25,0,50600,51500,900,92.15,97.35,0.7,1.25,1812.45,187.55,417.4,164.7,57.45,111.85,99.95,157.7,142.25,263.2,326.85,329.3,384.45,210.4,197.75,44.75,-5.05,-12.05,-17.15,13.1,-2.2,-6.75,221.3,266.95,158.9,168.15,170.5,118.45,124.35,121.9,116.45,175.4,162.25,155.4,145.65,139.75,146.2,260.4,208.45,220.6,213.55,240.9,229.2,238.8,197.45,238.35,197.45,204.4,161.05,193.15,131.2,112.05,147.65,214.1,192.45,254.05,250.3,257.65,469.95,477.1,581.15,575.8,603,741.65,712.55,812.75,940.95,874.8,749.5,655.4,412.5,382.15,384.9,379.85,414.7,417.4
BANKNIFTY,26/06/24 0:00,26/06/24 9:30,9 20,15 25,0,52600,52800,200,141.5,152,1.85,4.25,1712.6,287.4,-217.8,-24.65,-49.7,-53.85,-64.8,-9.15,-31.35,-33.25,-30.95,-19.9,-30.1,-31.6,-46.9,-62.4,-80.1,-83.05,-86.5,-94,-102.55,-112.35,-84.95,-102.6,-93.3,-101.7,-108.15,-101.3,-30.05,-39.1,-31.25,-54.75,-35.7,-32.3,4.95,-78.9,-57.45,-53.05,-52.35,-78.4,-99.65,-78.3,-77.45,-89.2,-83.2,-85.65,-122.05,-142,-97.1,-102.75,-100.95,-96.4,-83.15,-98.75,-87.05,-120.05,-115.25,-111.95,-115.25,-113.65,-98.45,-108.8,-132.3,-134.5,-157.65,-135.95,-139.35,-140,-140.4,-121.65,-160.75,-215.3,-179.35,-195,-203.2,-217.75
BANKNIFTY,03/07/24 0:00,03/07/24 9:30,9 20,15 25,0,52700,53100,400,149,121,1.55,1.65,1733.2,266.8,-75.2,89.75,38.15,42.85,105.7,171.9,171.05,146.55,107.3,100.05,96.75,50.8,31.95,44.55,158.85,77.65,50.8,62.35,42.1,40.35,31.8,-0.45,1.25,-22.95,-15.1,-39,-31.4,-3.95,-14.85,-18.85,-5.95,-16.55,-38.45,-30.95,-36,-23,-12.7,-4.35,-8.8,3.85,2,-9.25,-1.6,-24.25,-33.45,-26.1,-45.4,-33.8,-21.2,-26.6,-7,-11.3,0.3,48.7,22.05,21.1,-26.75,-30.1,-49.6,-51.55,-38.7,-55.85,-70,-41.3,-50.25,-59.05,-72.25,-71.5,-82.45,-71.3,-75.4,-77.05,-73.75,-75.2
BANKNIFTY,10/07/24 0:00,10/07/24 9:30,9 20,15 25,0,52200,52200,0,124.45,121.7,1.7,0.85,1756.4,243.6,-243.4,-41.65,-66.6,-93.55,-99,-102.5,-128.35,-108.1,-126.75,-140.6,-145.05,-150,-146.75,-147.75,-155.45,-146.05,-140.45,-154.4,-162.85,-162.85,-170.2,-175.85,-170.95,-174.95,-178.5,-178.95,-187,-185.5,-183.65,-185.4,-186.2,-193.15,-196.3,-198.3,-198.2,-198.25,-196.1,-201.6,-200.2,-202.5,-202.9,-197.35,-204.05,-206.85,-207.55,-211.2,-212.75,-208.95,-207.85,-212.75,-216.85,-219.45,-221.15,-220.4,-220.15,-224.2,-225.2,-221.65,-223.45,-227.9,-230.25,-232.05,-231.95,-233.8,-232.1,-235.95,-237.55,-236.3,-239.6,-242.7,-243.2,-243.3,-243.5,-243.45
BANKNIFTY,16/07/24 0:00,16/07/24 9:30,9 20,15 25,0,52600,52400,-200,96.45,103.5,1.1,1.25,1802.4,197.6,-194.4,-5.5,8.7,-19.15,2.25,-15.25,-27.1,9.85,-44.85,-40.2,-41.25,-56.5,-79.15,-82.35,-97.75,-110.3,-113.85,-119,-118.2,-118.8,-123.9,-123.45,-119.35,-129.25,-124.3,-129.05,-131.6,-129.5,-128.5,-123.45,-122.75,-124.45,-133.4,-127.3,-128.9,-133.45,-136.55,-144.35,-144.35,-144.1,-154.2,-153.85,-155.8,-153.55,-154.4,-148.45,-142.1,-150.7,-145.45,-127.35,-140.75,-139.05,-141.45,-152.65,-157.15,-163.45,-159.1,-169.6,-162.45,-170.65,-169.7,-171.4,-156.25,-159.4,-179.65,-174.75,-173.5,-175.4,-188.75,-196.25,-195.25,-193.3,-189.05,-194.35
BANKNIFTY,24/07/24 0:00,24/07/24 9:30,9 20,15 25,0,51800,51400,-400,127.95,148,1.9,1.6,1727.55,272.45,7.5,-30.55,-22.75,-16.35,63.95,15.8,20.55,36.9,3.85,23.7,5.2,20.85,25.45,32,115,126.25,124.05,125.3,136.7,137.75,165.3,179.25,217.3,248.05,275.45,333.6,381,372,342,378.15,346.75,325.85,318.25,308.15,319.15,373.9,575.3,547.95,525.45,482.8,508.7,493.15,438.9,465,440,432,367.85,283.55,323.55,201.15,226.55,218.65,8.15,20.3,41.4,156.1,257.9,267.95,300.95,318.3,348.5,199.85,90.35,127.1,111.25,126.75,60.7,48.05,77,33.55,49.65,52,24.35,7.5
BANKNIFTY,31/07/24 0:00,31/07/24 9:30,9 20,15 25,0,51500,51600,100,94.15,124.55,1.05,0.9,1783.25,216.75,-216.6,-23.95,-37.75,-28.4,-47.25,-54.45,-76.5,-76.95,-93.45,-91.25,-99.8,-97.05,-95.65,-113.45,-117.2,-115.75,-118.95,-117,-124.85,-130.1,-131.65,-135.4,-143.75,-139.9,-141.3,-140,-112.5,-133.65,-144.9,-137.75,-137.85,-143.65,-146.45,-145.65,-143.45,-154.7,-149,-153.35,-154.7,-155.6,-154.15,-155.15,-153.5,-158.55,-161.75,-161.2,-161.35,-162.6,-165.35,-163.2,-166.9,-167,-170.6,-164.05,-157.9,-168.25,-167.4,-161.1,-134.8,-158.85,-163.4,-177.25,-189.7,-190.85,-190.35,-191.4,-191.3,-198.65,-202.6,-214.55,-215.85,-216.05,-216.4,-216.65
BANKNIFTY,07/08/24 0:00,07/08/24 9:30,9 20,15 25,0,50200,50200,0,105,81.25,1.3,1.4,1816.45,183.55,-183.6,6.35,-8.75,16.6,-3.7,-2.65,19,20.9,5.35,104.95,99.6,108.45,83.2,116,12.2,12.4,-18.85,-7.45,2.75,-7.65,-14.8,57,87.2,52.6,67.1,55.1,41.7,30.1,42.1,21.1,33.35,28.15,33.85,21.25,19.45,18.2,-8.35,-29.35,-30.55,-34.1,-39.25,-34.45,-45.85,-20.3,-9.15,-16.45,11.65,-2.65,-0.25,7.15,5.2,-16.85,-23.55,-18.15,-40,-52.3,-42.15,-33.65,-68.65,-91.85,-123.35,-138.25,-148.55,-156.75,-154.55,-151.95,-143.1,-143.65,-173.35,-181.2,-182.75,-183.1,-183.35,-183.55
,,,,,,,,,,,,,,,-68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
